ID_Mensaje,Remitente,Asunto,Resumen,ID_Pedido,Texto_Incidencia,Texto_Procesado,Categoria_Origen,Sentimiento,Emocion,Prioridad,Estado
1775586306697004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_73625c87,[OCULTO POR PRIVACIDAD],re acus recib resolicitud numer ped n ped esens1124849 situacion ped entreg pod ayudart da error introduc numer ped direccion corre numer postal web hor realiz cambi devolu mar abr l,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775585727943004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],solicitud numer ped buen tard escrib mand numer ped no recib ningun corre aparezc numer ped quier devolv prend agradec maxim rapidez much graci salud,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775584058331004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_2d9e6694,[OCULTO POR PRIVACIDAD],re confirm ped img8467.mov aqu vide mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775583979565004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_8552d226,[OCULTO POR PRIVACIDAD],re acus recib resudader dañ n ped esens1124598 envi iphon,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775583453900004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],sudader dañ buen tard acab recog paquet primer vez compr hij quier sudader no pens abrirl aun no fech abiert encuentr sudader vien rot adjunt l,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775580433727014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_93ef6346,[OCULTO POR PRIVACIDAD],re ped no posibl hac cambi tall pol verd mir web pon si polar envi iphon,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775579580395004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_d427e1bf,[OCULTO POR PRIVACIDAD],ped esenzi buen tardesvuelv escrib respond hac seman dic reclam compañer sig esper no nad ped pedi hac mes medi favor regal cumpleañ sig espe,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1775578296499014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped no lleg verd despues dais tant perez liar solucion no facilit nad ayud mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escr,PEDIDO PERDIDO,NEG,anger,ALTA (Urgente),Abierto
1775578288942014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re numer seguimient ped buen tard sig sab nad ped aplic aparec esper inform pas seman mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775577652937004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped no lleg quier solucion reembols bon gast tiend quier hag carg mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,PEDIDO PERDIDO,NEG,others,ALTA (Urgente),Abierto
1775576025128014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped no lleg hol buen jardin no nad dig paquet no lleg pregunt novi tampoc cogido.vuelv dec quier solucion mar abr duni sanchis rodriguez atencionalclient,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775575566134003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re seguimient ped much graci envi outlook ios duni sanchis rodriguez atencionalclienteesenziaclub.com envi tuesday april pm yoland camach yust ycy5hotmail.com asunt re seguimient ped,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775574491279003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_2d9e6694,[OCULTO POR PRIVACIDAD],re confirm ped hol buen tard ahor mism clas lleg cas mand vide problem graci mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775574262074014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re cambi tall graci duni q llev tiemp esper envi sudader mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,TARA PROVEEDOR,NEU,others,MEDIA,Abierto
1775573727841015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re defect buen dij prim corre product usad ello dad cuent despint ropa.al usarl manch pantalon q llev envi iphon,TARA PROVEEDOR,NEG,others,ALTA (Urgente),Abierto
1775573274481015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_c5cb0439,[OCULTO POR PRIVACIDAD],cambi tall hol esper envi cambi tall q solicit marz num ped 123815. reclam vari vec no se nada.m pued mand ped urgent envi hac sudader tall no,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775573224955004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_96ef2b30,[OCULTO POR PRIVACIDAD],support request edit order information for order esens1124954 requir your reply helpdesk support request edit order information for order esens1124954 requir your reply hell duni the request is now waiting for your reply order esens1124954 edit order information cheers the bigblu team the futur of logistics you can ma,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775572616391003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re reped no posibil envi envi outlook andro from duni sanchis rodriguez atencionalclienteesenziaclub.com sent tuesday april pm to rey rodriguez ovied quinina79hotmail. subj,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775572602128004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re seguimient ped cruz ded no di cuent falt numer mea culp envi outlook ios duni sanchis rodriguez atencionalclienteesenziaclub.com envi tuesday april pm yoland camach yust ycy5,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775572203022004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_f861a672,[OCULTO POR PRIVACIDAD],re ped espos hac devolu tiend fisic concret sevillaesper respuestagraci mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775571960717004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],ped buen tard quier hac ped sudader dic ubic ciud real no posibl hac envi hac graci envi outlook andro,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775571784581014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_c9b24150,[OCULTO POR PRIVACIDAD],re order other issu ups disculp error salud mil graci mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775570809605003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped realiz confirm mart muñoz vazquez martamvazquez06gmail.com 677144333call juan pined sevill mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775570755714004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re fwd delivery status notification delay ciert sac etiquet mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775570507775004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re fwd delivery status notification delay ok har primer hag reembols prend mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,TARA PROVEEDOR,NEU,others,MEDIA,Abierto
1775570430562014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],fwd acus recib re mensaj reenvi miguel vizcain mviz6490gmail.com fech mar abr asunt fwd acus recib re atencionalclienteesenziaclub.com mensaj reenvi d,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775570353117014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],fwd acus recib re mensaj reenvi duni sanchis rodriguez atencionalclienteesenziaclub.com fech mar abr asunt acus recib re mviz6490gmail.com hol recib corre correctam,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775570121032004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],hol buen tard miguel vizcain hac vari dias compr dos camiset mism dia esenci vainill graphic tee xxl cortait xxl parec aunqu ped mism moment vien diferent paquet cortait xxl,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775569835865004201,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped realiz confirm usted podr dec cual numer ped no lleg gmail confirm no pued verl graci mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775569785474004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_f90932a6,[OCULTO POR PRIVACIDAD],problem prend buen hac mes pic compr sudader esenzi amarill serigraf azul marin compr dia febrer numer ped puest par vec pus lav dia problem vien sac,PEDIDO PERDIDO,NEG,anger,ALTA (Urgente),Abierto
1775569303346014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_b4e45bbe,[OCULTO POR PRIVACIDAD],support request contest an abusiv carri return for order esens1123342 been solv helpdesk support request contest an abusiv carri return for order esens1123342 been solv hell duni the request is clos and does not requir furth action order esens1123342 contest an abusiv carri return cheers the bigblu team,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775568041597014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re no recib ped si graci mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775567979412014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re sudader no entreg numer ped mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775567869911004300,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],mail delivery status notification delay this messag was creat automatically by mail delivery system this is warning messag only you do not need to resend your messag the original messag was receiv at tue apr from atencionalclienteesenziaclub.com aten,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775567502939003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ren recib ped ademas revis factur vist pag eur envi estand 48h and gast envi adicional entonc pag ahor eur gast envi adicional tomadur pel laur,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1775567384710014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_f14a4a61,[OCULTO POR PRIVACIDAD],re acus recib re ped sid envi proces bord sii recog mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775567336258014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re e180477030 perd envi ay much graci no necesari medi cremaller q quer hij inicial yaho mail busc organiz conquist,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1775567276176004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],atencionalclient can you deliv orders without problem lets chat asap,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775567233218014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped realiz confirm buen descambi prend graci mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775567163461014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re forest city hoodi hol duni no preocup hic ped entreg españ amig alli much graci elen il giorn mar apr alle duni sanchis rodriguez atencionalclienteesenziaclub.com scritt,INCIDENCIA GENERAL,POS,others,BAJA,Abierto
1775567128320003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ren recib ped buen tard empez pag envi supon iba lleg hor mes despues sol lleg camiset ayer no sudader continu mentir no pod entreg domicili no,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1775566822281014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re fwd delivery status notification delay duni pas segu indic no pued hac no prend import no se si no explic sencill no dispuest envi mism sudader voy cambi pag vez l,TARA PROVEEDOR,NEG,anger,ALTA (Urgente),Abierto
1775565465512003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],sig recib paquet buen tard cans ten escribir vez perd cuent cuant vec pus contact no recib ningun ayud interes part ped hac mes dos polar marc no,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1775565370175014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],hows gorgi working out hi esenzi team lot of ecom brands running gorgi tell us that keeping cs costs low gets mor difficult as the team grows we work with brands including tru classic tees bylt basics and alphalet athletics and can handl esenzi,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775565351560014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_4deaf00d,[OCULTO POR PRIVACIDAD],re confirm ped buen duni si perfect brev har ped ciert consult descuent popup web dig aquell no sevill much graci salud juan francisc bust victori m,PEDIDO PERDIDO,NEU,joy,MEDIA,Abierto
1775565156198014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_91d3a9b8,[OCULTO POR PRIVACIDAD],order other issu hol quer devolv ped no se dond pued hac africalozoyatamaritgmail.com not the following information is for internal use order esens1124719 custom afric lozoy tamarit contact from esenzi trackin,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775564734849015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re prend defectu hol buen tard sab algun solucion envi iphon mar duni sanchis rodriguez atencionalclienteesenziaclub.com escrib hol recib corre corr,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775563710312014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib rehi atencionalclient hi i specializ in helping ecommerc stor improv conversion rat and scal orders if i can consistently deliv additional orders per day would you be open to commission bas on results id be happy to explain the strategy in mor,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775563276949014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re retras prepar envi buen tard si gestion cambi tiend solucion problem much graci salud mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775562807711014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],hi atencionalclient is this stor still avail,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775562338158014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped no recib buen dias vais volv ten stock envi iphon,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775562299624015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ref inform ped n123376 graci duni sab recib com pued sab seguimient dich ped graci anteman jorg villen,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775561935777014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_c9b24150,[OCULTO POR PRIVACIDAD],re order other issu buen tard si final prim envi qued mejor envi segund vez correct mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775561590635003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_e2d10efe,[OCULTO POR PRIVACIDAD],re acus recib reped mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775561322833003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_35d4b96c,[OCULTO POR PRIVACIDAD],re refw rereclam ped buen tard no preocup duni tras tardanz decid qued prend ped realiz dos chic años hij inscripcion zaragoz compañer colegi inscripcion jerez amig hij,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775560958825014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re trabaj esenzi cordob muchisim graci duni salud mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,TARA PROVEEDOR,POS,joy,BAJA,Abierto
1775560863821014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_e2d10efe,[OCULTO POR PRIVACIDAD],ped buen dias escrib sab cuand recib articul sudader verd qued envi ped 123933. indic seman pas iba sal almacen esper inform respect proxim entreg veran no po,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775559956197003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],propuest colabor raul with esenziaclub hol equip esenziaclub nombr raul creador conten bas aqu malag sig cerc vib club pong contact encant colabor potenci imag esen,TARA PROVEEDOR,POS,joy,BAJA,Abierto
1775559921903004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_d6d3f942,[OCULTO POR PRIVACIDAD],support request investigat delivery nev receiv by the custom for order esens1123905 been solv helpdesk support request investigat delivery nev receiv by the custom for order esens1123905 been solv hell duni the request is clos and does not requir furth action order esens1123905 investigat delivery nev receiv b,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775559538683003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_744c67e1,[OCULTO POR PRIVACIDAD],re fwd ped 121349. falt stock prend buen dias favor enviam prend list proced devolucion import prend no disponen.el ped realic final febrer no entiend client esper tiemp solicit hoj recl,PEDIDO PERDIDO,NEG,others,ALTA (Urgente),Abierto
1775559440554003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],nuev mensaj client abril recib mensaj nuev formulari contact tiend onlin codig pais orig formulari wholesal nombr elen pul cost corre electron elenapulidocostogmail.com telefon comentari busc practic,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775559437727015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_fa3e1433,[OCULTO POR PRIVACIDAD],re defect buen tard numer ped envi iphon,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775559309284014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re seguimient ped yoland camach yust c antoni mairen n puert sant mar cadiz andaluc españ entiend bord tard no preocup quit necesit camiset pues regal sab lleg tie,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775558845538015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_8d27d9e6,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1124960 cant be transmitt becaus the shipping method tiend esenzi sevill is not mapp in the autofulfillment configuration esens1124960 cheers the bigblu,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775558067582004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_96ef2b30,[OCULTO POR PRIVACIDAD],re acus recib resegu ped buen dias numer ped situacion ped desconozc pued dec realiz hoy españ unic necesit sab lleg graci envi outlook ios duni sanchis rodr,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1775557822136014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],seguimient ped realiz ped web descarg app shop registr conect corre no hac ningun graci aun asi no aparec ped si met man falt dat compañ q,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775556867737014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_d6d3f942,[OCULTO POR PRIVACIDAD],support request investigat delivery nev receiv by the custom for order esens1123905 been answer helpdesk support request investigat delivery nev receiv by the custom for order esens1123905 been answer hell duni you hav receiv an answer the request is still open order esens1123905 investigat delivery nev receiv by,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775555730942003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_b35cae6c,[OCULTO POR PRIVACIDAD],inform ped buen blanc salas.hic ped dia marz esper recib quis sab ped no recib ningun notif lleg ped,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775554694017003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re retras enorm ped va envi cumpleañ celebr marz no dig,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1775554205187015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_9ecc7cb5,[OCULTO POR PRIVACIDAD],re cancel ped confirm direccion much graci mar abr a.m. duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1775553516794015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_9ecc7cb5,[OCULTO POR PRIVACIDAD],re cancel ped much graci qued pag gast envi mar abr a.m. duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1775552599634004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],devolu sudader envi iphon buen llev intent contact hac devolu sudader cambi tall no respuest nad va pas plaz devolu,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1775551889021004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_fa5e166a,[OCULTO POR PRIVACIDAD],contracarg ped resolv favor client esenzi abril contracarg resuelt favor client banc client revis respuest contracarg concuerd ver ped resum contracarg ped client manuel barros motiv product no rec,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775551185492003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],no recib ped ped llev esper mas dias supuest tard 2448h numer ped envi iphon,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1775550908731003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],ped teneis pens mand ped reembols diner van mes sig vel coment gent client dej compr llev mes reclam sol dais larg estaf tod,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1775549030891004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_6c9a9224,[OCULTO POR PRIVACIDAD],inform ped marz hic compr sudader dia hoy no lleg ningun tip inform va envio.ped 123652mi nombr mari joyan movil 659459153mjoyanesagmail.comaven voltair portal pis 3b11,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775546071869015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_9ecc7cb5,[OCULTO POR PRIVACIDAD],re cancel ped buen dia,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1775544865609014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],ped buen dias realic ped hac mes todav no sab nad el.ent q ped vay retras cre q demasi dias saber.graci saludo.mi ped numer,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
